tick;positiveVolume [MW];negativeVolume [MW]
21271;3535;3677
21272;3535;3677
21273;3535;3677
21274;3535;3677
21275;3535;3677
21276;3535;3677
21277;3535;3677
21278;3535;3677
21279;3535;3677
21280;3535;3677
21281;3535;3677
21282;3535;3677
21283;3535;3677
21284;3535;3677
21285;3535;3677
21286;3535;3677
21287;3535;3677
21288;3535;3677
21289;3535;3677
21290;3535;3677
21291;3535;3677
21292;3535;3677
21293;3535;3677
21294;3535;3677
21295;3535;3677
21296;3535;3677
21297;3535;3677
21298;3535;3677
21299;3535;3677
21300;3535;3677
21301;3535;3677
21302;3535;3677
21303;3535;3677
21304;3535;3677
21305;3535;3677
21306;3535;3677
21307;3535;3677
21308;3535;3677
21309;3535;3677
21310;3535;3677
21311;3535;3677
21312;3535;3677
21313;3535;3677
21314;3535;3677
21315;3535;3677
21316;3535;3677
21317;3535;3677
21318;3535;3677
21319;3535;3677
21320;3535;3677
21321;3535;3677
21322;3535;3677
21323;3535;3677
21324;3535;3677
21325;3535;3677
21326;3535;3677
21327;3535;3677
21328;3535;3677
21329;3535;3677
21330;3535;3677
21331;3535;3677
21332;3535;3677
21333;3535;3677
21334;3535;3677
21335;3535;3677
21336;3535;3677
21337;3535;3677
21338;3535;3677
21339;3535;3677
21340;3535;3677
21341;3535;3677
21342;3535;3677
21343;3535;3677
21344;3535;3677
21345;3535;3677
21346;3535;3677
21347;3535;3677
21348;3535;3677
21349;3535;3677
21350;3535;3677
21351;3535;3677
21352;3535;3677
21353;3535;3677
21354;3535;3677
21355;3535;3677
21356;3535;3677
21357;3535;3677
21358;3535;3677
21359;3535;3677
21360;3535;3677
21361;3535;3677
21362;3535;3677
21363;3535;3677
21364;3535;3677
21365;3535;3677
21366;3535;3677
21367;3535;3677
21368;3535;3677
21369;3535;3677
21370;3535;3677
21371;3535;3677
21372;3535;3677
21373;3535;3677
21374;3535;3677
21375;3535;3677
21376;3535;3677
21377;3535;3677
21378;3535;3677
21379;3535;3677
21380;3535;3677
21381;3535;3677
21382;3535;3677
21383;3535;3677
21384;3535;3677
21385;3535;3677
21386;3535;3677
21387;3535;3677
21388;3535;3677
21389;3535;3677
21390;3535;3677
21391;3535;3677
21392;3535;3677
21393;3535;3677
21394;3535;3677
21395;3535;3677
21396;3535;3677
21397;3535;3677
21398;3535;3677
21399;3535;3677
21400;3535;3677
21401;3535;3677
21402;3535;3677
21403;3535;3677
21404;3535;3677
21405;3535;3677
21406;3535;3677
21407;3535;3677
21408;3535;3677
21409;3535;3677
21410;3535;3677
21411;3535;3677
21412;3535;3677
21413;3535;3677
21414;3535;3677
21415;3535;3677
21416;3535;3677
21417;3535;3677
21418;3535;3677
21419;3535;3677
21420;3535;3677
21421;3535;3677
21422;3535;3677
21423;3535;3677
21424;3535;3677
21425;3535;3677
21426;3535;3677
21427;3535;3677
21428;3535;3677
21429;3535;3677
21430;3535;3677
21431;3535;3677
21432;3535;3677
21433;3535;3677
21434;3535;3677
21435;3535;3677
21436;3535;3677
21437;3535;3677
21438;3535;3677
21439;3535;3677
21440;3535;3677
21441;3535;3677
21442;3535;3677
21443;3535;3677
21444;3535;3677
21445;3535;3677
21446;3535;3677
21447;3535;3677
21448;3535;3677
21449;3535;3677
21450;3535;3677
21451;3535;3677
21452;3535;3677
21453;3535;3677
21454;3535;3677
21455;3535;3677
21456;3535;3677
21457;3535;3677
21458;3535;3677
21459;3535;3677
21460;3535;3677
21461;3535;3677
21462;3535;3677
21463;3535;3677
21464;3535;3677
21465;3535;3677
21466;3535;3677
21467;3535;3677
21468;3535;3677
21469;3535;3677
21470;3535;3677
21471;3535;3677
21472;3535;3677
21473;3535;3677
21474;3535;3677
21475;3535;3677
21476;3535;3677
21477;3535;3677
21478;3535;3677
21479;3535;3677
21480;3535;3677
21481;3535;3677
21482;3535;3677
21483;3535;3677
21484;3535;3677
21485;3535;3677
21486;3535;3677
21487;3535;3677
21488;3535;3677
21489;3535;3677
21490;3535;3677
21491;3535;3677
21492;3535;3677
21493;3535;3677
21494;3535;3677
21495;3535;3677
21496;3535;3677
21497;3535;3677
21498;3535;3677
21499;3535;3677
21500;3535;3677
21501;3535;3677
21502;3535;3677
21503;3535;3677
21504;3535;3677
21505;3535;3677
21506;3535;3677
21507;3535;3677
21508;3535;3677
21509;3535;3677
21510;3535;3677
21511;3535;3677
21512;3535;3677
21513;3535;3677
21514;3535;3677
21515;3535;3677
21516;3535;3677
21517;3535;3677
21518;3535;3677
21519;3535;3677
21520;3535;3677
21521;3535;3677
21522;3535;3677
21523;3535;3677
21524;3535;3677
21525;3535;3677
21526;3535;3677
21527;3535;3677
21528;3535;3677
21529;3535;3677
21530;3535;3677
21531;3535;3677
21532;3535;3677
21533;3535;3677
21534;3535;3677
21535;3535;3677
21536;3535;3677
21537;3535;3677
21538;3535;3677
21539;3535;3677
21540;3535;3677
21541;3535;3677
21542;3535;3677
21543;3535;3677
21544;3535;3677
21545;3535;3677
21546;3535;3677
21547;3535;3677
21548;3535;3677
21549;3535;3677
21550;3535;3677
21551;3535;3677
21552;3535;3677
21553;3535;3677
21554;3535;3677
21555;3535;3677
21556;3535;3677
21557;3535;3677
21558;3535;3677
21559;3535;3677
21560;3535;3677
21561;3535;3677
21562;3535;3677
21563;3535;3677
21564;3535;3677
21565;3535;3677
21566;3535;3677
21567;3535;3677
21568;3535;3677
21569;3535;3677
21570;3535;3677
21571;3535;3677
21572;3535;3677
21573;3535;3677
21574;3535;3677
21575;3535;3677
21576;3535;3677
21577;3535;3677
21578;3535;3677
21579;3535;3677
21580;3535;3677
21581;3535;3677
21582;3535;3677
21583;3535;3677
21584;3535;3677
21585;3535;3677
21586;3535;3677
21587;3535;3677
21588;3535;3677
21589;3535;3677
21590;3535;3677
21591;3535;3677
21592;3535;3677
21593;3535;3677
21594;3535;3677
21595;3535;3677
21596;3535;3677
21597;3535;3677
21598;3535;3677
21599;3535;3677
21600;3535;3677
21601;3535;3677
21602;3535;3677
21603;3535;3677
21604;3535;3677
21605;3535;3677
21606;3535;3677
21607;3535;3677
21608;3535;3677
21609;3535;3677
21610;3535;3677
21611;3535;3677
21612;3535;3677
21613;3535;3677
21614;3535;3677
21615;3535;3677
21616;3535;3677
21617;3535;3677
21618;3535;3677
21619;3535;3677
21620;3535;3677
21621;3535;3677
21622;3535;3677
21623;3535;3677
21624;3535;3677
21625;3535;3677
21626;3535;3677
21627;3535;3677
21628;3535;3677
21629;3535;3677
21630;3535;3677
21631;3535;3677
21632;3535;3677
21633;3535;3677
21634;3535;3677
21635;3535;3677
21636;3535;3677
21637;3535;3677
21638;3535;3677
21639;3535;3677
21640;3535;3677
21641;3535;3677
21642;3535;3677
21643;3535;3677
21644;3535;3677
21645;3535;3677
21646;3535;3677
21647;3535;3677
21648;3535;3677
21649;3535;3677
21650;3535;3677
21651;3535;3677
21652;3535;3677
21653;3535;3677
21654;3535;3677
21655;3535;3677
21656;3535;3677
21657;3535;3677
21658;3535;3677
21659;3535;3677
21660;3535;3677
21661;3535;3677
21662;3535;3677
21663;3535;3677
21664;3535;3677
21665;3535;3677
21666;3535;3677
21667;3535;3677
21668;3535;3677
21669;3535;3677
21670;3535;3677
21671;3535;3677
21672;3535;3677
21673;3535;3677
21674;3535;3677
21675;3535;3677
21676;3535;3677
21677;3535;3677
21678;3535;3677
21679;3535;3677
21680;3535;3677
21681;3535;3677
21682;3535;3677
21683;3535;3677
21684;3535;3677
21685;3535;3677
21686;3535;3677
21687;3535;3677
21688;3535;3677
21689;3535;3677
21690;3535;3677
21691;3535;3677
21692;3535;3677
21693;3535;3677
21694;3535;3677
21695;3535;3677
21696;3535;3677
21697;3535;3677
21698;3535;3677
21699;3535;3677
21700;3535;3677
21701;3535;3677
21702;3535;3677
21703;3535;3677
21704;3535;3677
21705;3535;3677
21706;3535;3677
21707;3535;3677
21708;3535;3677
21709;3535;3677
21710;3535;3677
21711;3535;3677
21712;3535;3677
21713;3535;3677
21714;3535;3677
21715;3535;3677
21716;3535;3677
21717;3535;3677
21718;3535;3677
21719;3535;3677
21720;3535;3677
21721;3535;3677
21722;3535;3677
21723;3535;3677
21724;3535;3677
21725;3535;3677
21726;3535;3677
21727;3535;3677
21728;3535;3677
21729;3535;3677
21730;3535;3677
21731;3535;3677
21732;3535;3677
21733;3535;3677
21734;3535;3677
21735;3535;3677
21736;3535;3677
21737;3535;3677
21738;3535;3677
21739;3535;3677
21740;3535;3677
21741;3535;3677
21742;3535;3677
21743;3535;3677
21744;3535;3677
21745;3535;3677
21746;3535;3677
21747;3535;3677
21748;3535;3677
21749;3535;3677
21750;3535;3677
21751;3535;3677
21752;3535;3677
21753;3535;3677
21754;3535;3677
21755;3535;3677
21756;3535;3677
21757;3535;3677
21758;3535;3677
21759;3535;3677
21760;3535;3677
21761;3535;3677
21762;3535;3677
21763;3535;3677
21764;3535;3677
21765;3535;3677
21766;3535;3677
21767;3535;3677
21768;3535;3677
21769;3535;3677
21770;3535;3677
21771;3535;3677
21772;3535;3677
21773;3535;3677
21774;3535;3677
21775;3535;3677
21776;3535;3677
21777;3535;3677
21778;3535;3677
21779;3535;3677
21780;3535;3677
21781;3535;3677
21782;3535;3677
21783;3535;3677
21784;3535;3677
21785;3535;3677
21786;3535;3677
21787;3535;3677
21788;3535;3677
21789;3535;3677
21790;3535;3677
21791;3535;3677
21792;3535;3677
21793;3535;3677
21794;3535;3677
21795;3535;3677
21796;3535;3677
21797;3535;3677
21798;3535;3677
21799;3535;3677
21800;3535;3677
21801;3535;3677
21802;3535;3677
21803;3535;3677
21804;3535;3677
21805;3535;3677
21806;3535;3677
21807;3535;3677
21808;3535;3677
21809;3535;3677
21810;3535;3677
21811;3535;3677
21812;3535;3677
21813;3535;3677
21814;3535;3677
21815;3535;3677
21816;3535;3677
21817;3535;3677
21818;3535;3677
21819;3535;3677
21820;3535;3677
21821;3535;3677
21822;3535;3677
21823;3535;3677
21824;3535;3677
21825;3535;3677
21826;3535;3677
21827;3535;3677
21828;3535;3677
21829;3535;3677
21830;3535;3677
21831;3535;3677
21832;3535;3677
21833;3535;3677
21834;3535;3677
21835;3535;3677
21836;3535;3677
21837;3535;3677
21838;3535;3677
21839;3535;3677
21840;3535;3677
21841;3535;3677
21842;3535;3677
21843;3535;3677
21844;3535;3677
21845;3535;3677
21846;3535;3677
21847;3535;3677
21848;3535;3677
21849;3535;3677
21850;3535;3677
21851;3535;3677
21852;3535;3677
21853;3535;3677
21854;3535;3677
21855;3535;3677
21856;3535;3677
21857;3535;3677
21858;3535;3677
21859;3535;3677
21860;3535;3677
21861;3535;3677
21862;3535;3677
21863;3535;3677
21864;3535;3677
21865;3535;3677
21866;3535;3677
21867;3535;3677
21868;3535;3677
21869;3535;3677
21870;3535;3677
21871;3535;3677
21872;3535;3677
21873;3535;3677
21874;3535;3677
21875;3535;3677
21876;3535;3677
21877;3535;3677
21878;3535;3677
21879;3535;3677
21880;3535;3677
21881;3535;3677
21882;3535;3677
21883;3535;3677
21884;3535;3677
21885;3535;3677
21886;3535;3677
21887;3535;3677
21888;3535;3677
21889;3535;3677
21890;3535;3677
21891;3535;3677
21892;3535;3677
21893;3535;3677
21894;3535;3677
21895;3535;3677
21896;3535;3677
21897;3535;3677
21898;3535;3677
21899;3535;3677
21900;3535;3677
21901;3535;3677
21902;3535;3677
21903;3535;3677
21904;3535;3677
21905;3535;3677
21906;3535;3677
21907;3535;3677
21908;3535;3677
21909;3535;3677
21910;3535;3677
21911;3535;3677
21912;3535;3677
21913;3535;3677
21914;3535;3677
21915;3535;3677
21916;3535;3677
21917;3535;3677
21918;3535;3677
21919;3535;3677
21920;3535;3677
21921;3535;3677
21922;3535;3677
21923;3535;3677
21924;3535;3677
21925;3535;3677
21926;3535;3677
21927;3535;3677
21928;3535;3677
21929;3535;3677
21930;3535;3677
21931;3535;3677
21932;3535;3677
21933;3535;3677
21934;3535;3677
21935;3535;3677
21936;3535;3677
21937;3535;3677
21938;3535;3677
21939;3535;3677
21940;3535;3677
21941;3535;3677
21942;3535;3677
21943;3535;3677
21944;3535;3677
21945;3535;3677
21946;3535;3677
21947;3535;3677
21948;3535;3677
21949;3535;3677
21950;3535;3677
21951;3535;3677
21952;3535;3677
21953;3535;3677
21954;3535;3677
21955;3535;3677
21956;3535;3677
21957;3535;3677
21958;3535;3677
21959;3535;3677
21960;3535;3677
21961;3535;3677
21962;3535;3677
21963;3535;3677
21964;3535;3677
21965;3535;3677
21966;3535;3677
21967;3535;3677
21968;3535;3677
21969;3535;3677
21970;3535;3677
21971;3535;3677
21972;3535;3677
21973;3535;3677
21974;3535;3677
21975;3535;3677
21976;3535;3677
21977;3535;3677
21978;3535;3677
21979;3535;3677
21980;3535;3677
21981;3535;3677
21982;3535;3677
21983;3535;3677
21984;3535;3677
21985;3535;3677
21986;3535;3677
21987;3535;3677
21988;3535;3677
21989;3535;3677
21990;3535;3677
21991;3535;3677
21992;3535;3677
21993;3535;3677
21994;3535;3677
21995;3535;3677
21996;3535;3677
21997;3535;3677
21998;3535;3677
21999;3535;3677
22000;3535;3677
22001;3535;3677
22002;3535;3677
22003;3535;3677
22004;3535;3677
22005;3535;3677
22006;3535;3677
22007;3535;3677
22008;3535;3677
22009;3535;3677
22010;3535;3677
22011;3535;3677
22012;3535;3677
22013;3535;3677
22014;3535;3677
22015;3535;3677
22016;3535;3677
22017;3535;3677
22018;3535;3677
22019;3535;3677
22020;3535;3677
22021;3535;3677
22022;3535;3677
22023;3535;3677
22024;3535;3677
22025;3535;3677
22026;3535;3677
22027;3535;3677
22028;3535;3677
22029;3535;3677
22030;3535;3677
22031;3535;3677
22032;3535;3677
22033;3535;3677
22034;3535;3677
22035;3535;3677
22036;3535;3677
22037;3535;3677
22038;3535;3677
22039;3535;3677
22040;3535;3677
22041;3535;3677
22042;3535;3677
22043;3535;3677
22044;3535;3677
22045;3535;3677
22046;3535;3677
22047;3535;3677
22048;3535;3677
22049;3535;3677
22050;3535;3677
22051;3535;3677
22052;3535;3677
22053;3535;3677
22054;3535;3677
22055;3535;3677
22056;3535;3677
22057;3535;3677
22058;3535;3677
22059;3535;3677
22060;3535;3677
22061;3535;3677
22062;3535;3677
22063;3535;3677
22064;3535;3677
22065;3535;3677
22066;3535;3677
22067;3535;3677
22068;3535;3677
22069;3535;3677
22070;3535;3677
22071;3535;3677
22072;3535;3677
22073;3535;3677
22074;3535;3677
22075;3535;3677
22076;3535;3677
22077;3535;3677
22078;3535;3677
22079;3535;3677
22080;3535;3677
22081;3535;3677
22082;3535;3677
22083;3535;3677
22084;3535;3677
22085;3535;3677
22086;3535;3677
22087;3535;3677
22088;3535;3677
22089;3535;3677
22090;3535;3677
22091;3535;3677
22092;3535;3677
22093;3535;3677
22094;3535;3677
22095;3535;3677
22096;3535;3677
22097;3535;3677
22098;3535;3677
22099;3535;3677
22100;3535;3677
22101;3535;3677
22102;3535;3677
22103;3535;3677
22104;3535;3677
22105;3535;3677
22106;3535;3677
22107;3535;3677
22108;3535;3677
22109;3535;3677
22110;3535;3677
22111;3535;3677
22112;3535;3677
22113;3535;3677
22114;3535;3677
22115;3535;3677
22116;3535;3677
22117;3535;3677
22118;3535;3677
22119;3535;3677
22120;3535;3677
22121;3535;3677
22122;3535;3677
22123;3535;3677
22124;3535;3677
22125;3535;3677
22126;3535;3677
22127;3535;3677
22128;3535;3677
22129;3535;3677
22130;3535;3677
22131;3535;3677
22132;3535;3677
22133;3535;3677
22134;3535;3677
22135;3535;3677
22136;3535;3677
22137;3535;3677
22138;3535;3677
22139;3535;3677
22140;3535;3677
22141;3535;3677
22142;3535;3677
22143;3535;3677
22144;3535;3677
22145;3535;3677
22146;3535;3677
22147;3535;3677
22148;3535;3677
22149;3535;3677
22150;3535;3677
22151;3535;3677
22152;3535;3677
22153;3535;3677
22154;3535;3677
22155;3535;3677
22156;3535;3677
22157;3535;3677
22158;3535;3677
22159;3535;3677
22160;3535;3677
22161;3535;3677
22162;3535;3677
22163;3535;3677
22164;3535;3677
22165;3535;3677
22166;3535;3677
22167;3535;3677
22168;3535;3677
22169;3535;3677
22170;3535;3677
22171;3535;3677
22172;3535;3677
22173;3535;3677
22174;3535;3677
22175;3535;3677
22176;3535;3677
22177;3535;3677
22178;3535;3677
22179;3535;3677
22180;3535;3677
22181;3535;3677
22182;3535;3677
22183;3535;3677
22184;3535;3677
22185;3535;3677
22186;3535;3677
22187;3535;3677
22188;3535;3677
22189;3535;3677
22190;3535;3677
22191;3535;3677
22192;3535;3677
22193;3535;3677
22194;3535;3677
22195;3535;3677
22196;3535;3677
22197;3535;3677
22198;3535;3677
22199;3535;3677
22200;3535;3677
22201;3535;3677
22202;3535;3677
22203;3535;3677
22204;3535;3677
22205;3535;3677
22206;3535;3677
22207;3535;3677
22208;3535;3677
22209;3535;3677
22210;3535;3677
22211;3535;3677
22212;3535;3677
22213;3535;3677
22214;3535;3677
22215;3535;3677
22216;3535;3677
22217;3535;3677
22218;3535;3677
22219;3535;3677
22220;3535;3677
22221;3535;3677
22222;3535;3677
22223;3535;3677
22224;3535;3677
22225;3535;3677
22226;3535;3677
22227;3535;3677
22228;3535;3677
22229;3535;3677
22230;3535;3677
22231;3535;3677
22232;3535;3677
22233;3535;3677
22234;3535;3677
22235;3535;3677
22236;3535;3677
22237;3535;3677
22238;3535;3677
22239;3535;3677
22240;3535;3677
22241;3535;3677
22242;3535;3677
22243;3535;3677
22244;3535;3677
22245;3535;3677
22246;3535;3677
22247;3535;3677
22248;3535;3677
22249;3535;3677
22250;3535;3677
22251;3535;3677
22252;3535;3677
22253;3535;3677
22254;3535;3677
22255;3535;3677
22256;3535;3677
22257;3535;3677
22258;3535;3677
22259;3535;3677
22260;3535;3677
22261;3535;3677
22262;3535;3677
22263;3535;3677
22264;3535;3677
22265;3535;3677
22266;3535;3677
22267;3535;3677
22268;3535;3677
22269;3535;3677
22270;3535;3677
22271;3535;3677
22272;3535;3677
22273;3535;3677
22274;3535;3677
22275;3535;3677
22276;3535;3677
22277;3535;3677
22278;3535;3677
22279;3535;3677
22280;3535;3677
22281;3535;3677
22282;3535;3677
22283;3535;3677
22284;3535;3677
22285;3535;3677
22286;3535;3677
22287;3535;3677
22288;3535;3677
22289;3535;3677
22290;3535;3677
22291;3535;3677
22292;3535;3677
22293;3535;3677
22294;3535;3677
22295;3535;3677
22296;3535;3677
22297;3535;3677
22298;3535;3677
22299;3535;3677
22300;3535;3677
22301;3535;3677
22302;3535;3677
22303;3535;3677
22304;3535;3677
22305;3535;3677
22306;3535;3677
22307;3535;3677
22308;3535;3677
22309;3535;3677
22310;3535;3677
22311;3535;3677
22312;3535;3677
22313;3535;3677
22314;3535;3677
22315;3535;3677
22316;3535;3677
22317;3535;3677
22318;3535;3677
22319;3535;3677
22320;3535;3677
22321;3535;3677
22322;3535;3677
22323;3535;3677
22324;3535;3677
22325;3535;3677
22326;3535;3677
22327;3535;3677
22328;3535;3677
22329;3535;3677
22330;3535;3677
22331;3535;3677
22332;3535;3677
22333;3535;3677
22334;3535;3677
22335;3535;3677
22336;3535;3677
22337;3535;3677
22338;3535;3677
22339;3535;3677
22340;3535;3677
22341;3535;3677
22342;3535;3677
22343;3535;3677
22344;3535;3677
22345;3535;3677
22346;3535;3677
22347;3535;3677
22348;3535;3677
22349;3535;3677
22350;3535;3677
22351;3535;3677
22352;3535;3677
22353;3535;3677
22354;3535;3677
22355;3535;3677
22356;3535;3677
22357;3535;3677
22358;3535;3677
22359;3535;3677
22360;3535;3677
22361;3535;3677
22362;3535;3677
22363;3535;3677
22364;3535;3677
22365;3535;3677
22366;3535;3677
22367;3535;3677
22368;3535;3677
22369;3535;3677
22370;3535;3677
22371;3535;3677
22372;3535;3677
22373;3535;3677
22374;3535;3677
22375;3535;3677
22376;3535;3677
22377;3535;3677
22378;3535;3677
22379;3535;3677
22380;3535;3677
22381;3535;3677
22382;3535;3677
22383;3535;3677
22384;3535;3677
22385;3535;3677
22386;3535;3677
22387;3535;3677
22388;3535;3677
22389;3535;3677
22390;3535;3677
22391;3535;3677
22392;3535;3677
22393;3535;3677
22394;3535;3677
22395;3535;3677
22396;3535;3677
22397;3535;3677
22398;3535;3677
22399;3535;3677
22400;3535;3677
22401;3535;3677
22402;3535;3677
22403;3535;3677
22404;3535;3677
22405;3535;3677
22406;3535;3677
22407;3535;3677
22408;3535;3677
22409;3535;3677
22410;3535;3677
22411;3535;3677
22412;3535;3677
22413;3535;3677
22414;3535;3677
22415;3535;3677
22416;3535;3677
22417;3535;3677
22418;3535;3677
22419;3535;3677
22420;3535;3677
22421;3535;3677
22422;3535;3677
22423;3535;3677
22424;3535;3677
22425;3535;3677
22426;3535;3677
22427;3535;3677
22428;3535;3677
22429;3535;3677
22430;3535;3677
22431;3535;3677
22432;3535;3677
22433;3535;3677
22434;3535;3677
22435;3535;3677
22436;3535;3677
22437;3535;3677
22438;3535;3677
22439;3535;3677
22440;3535;3677
22441;3535;3677
22442;3535;3677
22443;3535;3677
22444;3535;3677
22445;3535;3677
22446;3535;3677
22447;3535;3677
22448;3535;3677
22449;3535;3677
22450;3535;3677
22451;3535;3677
22452;3535;3677
22453;3535;3677
22454;3535;3677
22455;3535;3677
22456;3535;3677
22457;3535;3677
22458;3535;3677
22459;3535;3677
22460;3535;3677
22461;3535;3677
22462;3535;3677
22463;3535;3677
22464;3535;3677
22465;3535;3677
22466;3535;3677
22467;3535;3677
22468;3535;3677
22469;3535;3677
22470;3535;3677
22471;3535;3677
22472;3535;3677
22473;3535;3677
22474;3535;3677
22475;3535;3677
22476;3535;3677
22477;3535;3677
22478;3535;3677
22479;3535;3677
22480;3535;3677
22481;3535;3677
22482;3535;3677
22483;3535;3677
22484;3535;3677
22485;3535;3677
22486;3535;3677
22487;3535;3677
22488;3535;3677
22489;3535;3677
22490;3535;3677
22491;3535;3677
22492;3535;3677
22493;3535;3677
22494;3535;3677
22495;3535;3677
22496;3535;3677
22497;3535;3677
22498;3535;3677
22499;3535;3677
22500;3535;3677
22501;3535;3677
22502;3535;3677
22503;3535;3677
22504;3535;3677
22505;3535;3677
22506;3535;3677
22507;3535;3677
22508;3535;3677
22509;3535;3677
22510;3535;3677
22511;3535;3677
22512;3535;3677
22513;3535;3677
22514;3535;3677
22515;3535;3677
22516;3535;3677
22517;3535;3677
22518;3535;3677
22519;3535;3677
22520;3535;3677
22521;3535;3677
22522;3535;3677
22523;3535;3677
22524;3535;3677
22525;3535;3677
22526;3535;3677
22527;3535;3677
22528;3535;3677
22529;3535;3677
22530;3535;3677
22531;3535;3677
